"","subject","scheme","Raw_corrected_ndc","QSIPrep_corrected_ndc","Raw_fwhm","QSIPrep_fwhm"
"1","013a17be30411fbf2e88efc63a6df212ec83be3039ea5c3fa6ae46ed23259dc3","DSI 789",0.728656430119579,0.84777127673459,3.83198601542546,4.24535294106224
"2","0348ce42db8a3734abac79a42b0dd65fcb913502e7879938d505e77f07c5a425","DSI 789",0.687810237002897,0.771100631192098,4.37357912197225,4.77588440350035
"3","0a9183786f56483df21ed15d59b2c23597cf362e42f0f6234d231314a86512ff","DSI 789",0.583146742669262,0.735800792298132,4.71654434361963,4.94415190273962
"4","13ac26f1975796fc97e95b6a4ae2bd4cf740ddb086218d2490ac78482004297e","DSI 789",0.706201151735428,0.819115991332013,3.76803672634036,4.26804908502628
"5","37d3243de70c6fa6bbd403bf077df1d83cdc5883c58a27e5fc6a1e1bb9ebde51","DSI 789",0.654898010704828,0.81583117191805,4.38648114114448,4.58984189142132
"6","44a30ca0b8fb7b02fe16bee264906083598ce05641a3c90346ef4892b16127ad","DSI 789",0.723487161954563,0.80443127777159,4.41542006750727,4.66930610950587
"7","46dfb68c9c3d9e21e3907a2de0f4e6f1d0fa12ccb3d1a4955e32cb0611361288","DSI 789",0.674360409113563,0.761603997964337,4.6163666467291,4.87963715186197
"8","565df508acc0ff490e94e0e70ba01f0d02968acfbe3524e3dacb2a179dc72195","DSI 789",0.533371444445375,0.658173244103833,4.80690057472165,5.19777214092534
"9","a0af1b15c06c818353e30d9979c648c752e08d9c14abf39646ee9d1d221d6957","DSI 789",0.643802881878717,0.77715409691267,3.99164145110618,4.43177957688636
"10","a5e4ecfd65f4373a665d95143c52d3c463e43b18fd3f1573d3b917b6556187cf","DSI 789",0.646858619808405,0.757423838677764,4.04379710419668,4.58007980187464
"11","b6e5be44d96549fabe0a425c84405b2d2cdd01086ff8f9aa94c434b4fe6a8dbb","DSI 789",0.67059101533145,0.806604035064976,3.92476521741016,4.38385922560539
"12","f72f9402b51c3964b35013668113243ccec771ae838662da3955d5c75a786cc0","DSI 789",0.685511464849124,0.781263760587801,4.50213782822017,4.7854220307713
"13","fba9b7b187af3418f5e703088a4d6d74540cbbcabeee6883321c257e7fb7dce4","DSI 789",0.677635361710376,0.743366954118593,4.53733553236612,4.95154860581543
"14","02ef6ba49243e7eb730ba99850cbc6ae9a8ab42d8bed88cc307b7635c380043d","DSI 258",0.591077013133126,0.792846285864949,4.14409740649089,4.1431709569622
"15","0320cf35695aba94eedbfa34e763d8f408b9bdb241e1dd1624c350e0a35fba75","DSI 258",0.671975917875646,0.836297362298641,3.94291106655435,4.04271770006415
"16","05a81c6cd67a231f5e322f6705b4b8b9007973f8ec7ffa6b9fe1fa374375d29a","DSI 258",0.619060365985526,0.785040850037746,4.14997813933397,4.31949594633257
"17","0ad41952fbded1c46802261688b2c3b8a2ec3b00e91542472e9af7aeac654045","DSI 258",0.597303990664541,0.78061167432122,4.2751794401149,4.32778145879437
"18","0b384fd22e5bde44bd52fb71eef39752a54f55fcc97bcfd01a77928358811586","DSI 258",0.615020553214599,0.765250355820907,4.35524754217216,4.50447382646789
"19","0c1cc5cd9e272569fd258e731009d4a24929eac239b06a9a14483082ec8e41f0","DSI 258",0.667679646716448,0.849071472950584,3.97732861120538,3.98230742306072
"20","0d8fa4d4a4e98d345f0df8c4a00706ae816f02da6122a05679fa9f0475cb1001","DSI 258",0.612606334584282,0.804075969971283,3.9271727691851,4.02190850845873
"21","10fb54e96ebacb45627cddf08567bbee268654220c1af9c390e31b97c860c085","DSI 258",0.598039886871008,0.774133025213801,4.29108479479107,4.38338010971684
"22","11379a2690a15704bec6630a8a72920dc6d2244cd9ab6d8cda1f325b20c3b2f7","DSI 258",0.603326202359227,0.779596459247791,4.27032309372541,4.34623256293797
"23","14f90da7c2f25c7f6cb49fd489d8e164512d25ed32d0e53072e3f6c45588dd09","DSI 258",0.653960503134952,0.809342338358191,4.04628943275837,4.19536733701921
"24","1671da1a3f8a4be90a75f84935d706dec6783297eed296588902299374511911","DSI 258",0.565629408451628,0.7637349692842,4.405109292622,4.40538752057443
"25","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","DSI 258",0.617522187111378,0.791133998322007,4.17990281500812,4.21118190460094
"26","195dabc4644c4fce74fbf8796430170adadbe9ad540882930f8ad8093e88d4be","DSI 258",0.578411116354935,0.756823744548792,4.34753757059335,4.43185752666338
"27","1a2b3fc4c739bbb4781990ec2a274f930c7e9c64d2c53585a38462aee4aeaef3","DSI 258",0.680891466763682,0.842668889347748,3.92723342329833,4.01908264551409
"28","1acebbad2917dab20de15c535e005b4a02966e2c79ecd710cae1b13fb3126736","DSI 258",0.582149054395572,0.773556271868195,4.01653662124929,4.13034290871496
"29","1af90b5ade1d830cae5323b44959e3986d1ef0a381e3a7bba753e7701fcc5526","DSI 258",0.732370505401551,0.855939931734521,4.01557859576804,4.1133665538783
"30","1cb1478c5f9eb59958fff0fc7c0d14bfa741b4966ac3712321ae0a3a49de356b","DSI 258",0.665557744192989,0.838583976441254,3.89119061070931,3.97527238255931
"31","1cd57f6117db8cb3a737ed8d8948fdd3849d12ba22d5f24b719da031434cc7e9","DSI 258",0.586486880878851,0.765147875871483,4.33929504609422,4.42379200569164
"32","21a451fa2286a35cd492af1e3c13156ca9d58aa79243d4b0901dd9003a3f4764","DSI 258",0.626473876453221,0.792256393632275,4.18411059498444,4.26820624302291
"33","2232d11d51f7bdb03cd22e755b6b3a578c814866d0f8be9dc106f5900b701807","DSI 258",0.640509369623421,0.791764398931363,4.05786608774162,4.19131927012392
"34","237d01b28a7048a2feec0346c94c8a19b9402dfb1a6ab7e30f1a4fb2d597cec5","DSI 258",0.597126028430527,0.764537119113152,4.23941894665647,4.39514470222116
"35","23b76c6df48c76cfc578f4707629d796091301db9e4e9ff70dedca128424a9b3","DSI 258",0.554541609843861,0.728839471998401,4.22456397672574,4.41479905354666
"36","2438bd67e90a8a1db979bbbb9ef500a68ac31bc64bf9c3813434854600fb26bd","DSI 258",0.655649722936377,0.839643552753777,3.91019780200465,3.96960155473293
"37","2492b1bcbefc6582ac3eae0c057e856e81193b6b27cd75b33959ecdcc7489b82","DSI 258",0.560142528306778,0.734335951216184,4.4428979699731,4.55146463268015
"38","24b676fca8df418f67462d09e3e5b04af259243bdb79600318a18d835aeeea34","DSI 258",0.529741004095077,0.717469734429604,4.53420006417016,4.59404896534435
"39","29d9ec5bb9d0aacfff721f46185dd47bbe2e32644a69cdf15b6cfafaf45368f7","DSI 258",0.611666415721199,0.78248011183677,4.29106675952695,4.37540681168114
"40","2a07670f3747015397622c32783a0388f619ce82d4d889bac690557ea1a47eb0","DSI 258",0.560272508177554,0.748580673505088,4.39174913947218,4.44847311581404
"41","2e088f10edad5184f093d5a9a593c7b529bcd16cdae983b1c95f9d272855a23c","DSI 258",0.638885241879204,0.788969266926309,4.06148519034071,4.29423110809415
"42","2e8481ba18100042b02d1333806b85da89a93a8fe0d51430a4e946e4d74e1cbb","DSI 258",0.565250613122265,0.737972946476876,4.36741095116748,4.50025439386805
"43","362b9d7f60544be2e778ecce2606f40f4d962a4633342e27979dde79f38ef3c9","DSI 258",0.628471539217435,0.801080537498917,4.09589982951241,4.20330339893962
"44","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","DSI 258",0.608778804391843,0.797808486380375,4.2340026386988,4.25440659633171
"45","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","DSI 258",0.695547724983133,0.818314648481459,4.09001123309273,4.23859804894622
"46","3b18cc2016ee6a9774579c9ef4840311d6b612f23d2f2956e9e66d537996d3a9","DSI 258",0.545132167694508,0.726247391956595,4.40286687982396,4.55989009708238
"47","3c912f45c3c6eba5e5464743c5fe914ae94f5538534c63a15ef559511f36b5e3","DSI 258",0.568341841213668,0.762488909263349,4.35378949092738,4.37427835915696
"48","4207db55bb7db3cdad5d3c1a61652d450a7af127932d40f551620f84979818d7","DSI 258",0.606858031250337,0.781527100482666,4.24561833833878,4.34851381540997
"49","467ab1e4d6c372662fd86402528847b726d901baa3137667bab33e3069db4c49","DSI 258",0.61117888236736,0.74847843623763,4.20222325659393,4.48061617916218
"50","48725d923ebf85521116d8496fca8daa4bee0e90a9fdc1d7cc0b410f6edaf995","DSI 258",0.649010613677083,0.821144540483652,3.98759638669335,4.08569865687182
"51","490bb62a7fd41065ae5cee869986a3d72fc79070b823a846604a6d1d274eaede","DSI 258",0.63188272946648,0.798567359283686,4.05092888668428,4.17490867888305
"52","4a69e8cac94708fbf9322538386cc827f1b3085307f0af5a6a3f03f9c4f5ef64","DSI 258",0.657619512448073,0.815638839424203,4.21726624539357,4.27555841262208
"53","4c0a1ba9c1e5125c1dec110581ca5154353186e8b949b1bb352a7f0a7e2fac79","DSI 258",0.595216134544744,0.758610014323216,4.3269511563214,4.44836915786527
"54","4d92e97293b3a89208f6d7fd54e59c58bc53bbffdce69b1c2456be9834554bce","DSI 258",0.71629663790712,0.805382030808891,4.32504736438844,4.33876786694759
"55","4dc4e9081855ee56fdc46a0e68fca43510dc3be4ebf68fcb9bb0a43caffccf18","DSI 258",0.648794710854597,0.801529589783085,4.14946018550141,4.28921575863142
