raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_num_bad_slices,raw_num_directions,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_num_bad_slices,t1_num_directions,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,file_name,subject_id,session_id,task_id,acq_id,space_id,rec_id,run_id
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.771356,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.849614,0.0,118.0,0.6182768366819317,2.14455397913,0.01548188925,0.9805647731,0.009626399262,1.2114900515000002,0.01795815653721607,sub-20322_ses-11139_acq-multiband,sub-20322,ses-11139,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.732052,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.836317,0.0,118.0,0.7397347391733742,1.7237979634200002,0.016942547629999995,1.077988425,0.005603386089,1.5269990734,0.029459596219257114,sub-126176_ses-10625_acq-multiband,sub-126176,ses-10625,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.7576689999999999,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.832468,0.0,118.0,0.4369182898550855,1.196278385285,0.009809265845,0.7113849592,0.003957621753000001,0.8393117929999998,0.019635730095378626,sub-20320_ses-11108_acq-multiband,sub-20320,ses-11108,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.7438640000000001,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.800813,0.0,118.0,0.6969919405087436,1.5517501684285102,0.0204142686,0.8924717132999999,0.006726242599999998,1.356942114,0.020470784414476428,sub-112694_ses-10632_acq-multiband,sub-112694,ses-10632,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.810002,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.865717,0.0,118.0,0.361501464948282,1.289964913991,0.01141478308,0.5405230223000002,0.0109023338346,0.6236743432,0.01734448065750319,sub-125511_ses-10565_acq-multiband,sub-125511,ses-10565,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.780175,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8584799999999999,0.0,118.0,0.3605195082333984,0.8271986081449999,0.00328839547,0.9075738225,0.00313982089611,0.6337757391000001,0.02557749019786816,sub-94848_ses-10121_acq-multiband,sub-94848,ses-10121,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.757513,36.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8488389999999999,0.0,118.0,0.4819540168301623,2.24749576152,0.02186878957,1.223968896,0.016407943796,0.9450116568,0.02162136885292301,sub-128154_ses-10572_acq-multiband,sub-128154,ses-10572,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.776203,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8429030000000001,0.0,118.0,0.4443926723428666,1.09358634558,0.01026075147,0.5830270637,0.0033483747389999987,0.7497536464,0.0299735319175116,sub-20189_ses-10988_acq-multiband,sub-20189,ses-10988,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.778516,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8485459999999999,0.0,118.0,0.4296640615725471,1.390742839205,0.01084991172,0.7964388165999999,0.0059942955265,0.7224530492000001,0.017351548859729646,sub-93051_ses-10149_acq-multiband,sub-93051,ses-10149,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.78175,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.851145,0.0,118.0,0.6953087884079855,1.4632918417071,0.004006383475,0.9235372349,0.0042414681376,1.2747213265000001,0.018759351669352702,sub-86486_ses-11196_acq-multiband,sub-86486,ses-11196,,acq-multiband,,,
