raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_num_bad_slices,raw_num_directions,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_num_bad_slices,t1_num_directions,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,file_name,subject_id,session_id,task_id,acq_id,space_id,rec_id,run_id
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.856891,6.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.94401,0.0,71.0,0.2779965574125857,1.69571270053,0.016857627779999995,0.5294446116999999,0.016911011189,0.4974661045899999,0.01781817511773052,sub-91121_ses-PNC1,sub-91121,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.8658309999999999,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.939066,0.0,71.0,0.35195184506797145,1.9591235486900005,0.02437527478,1.067658947,0.00844512415,0.9656266998299999,0.02274768235619805,sub-83358_ses-PNC1,sub-83358,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.8238549999999999,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.9254129999999999,0.0,71.0,0.28241344368901433,0.9480429403,0.06249987707,1.146259961,0.01116590202,0.32373390951000003,0.013530705701811923,sub-94621_ses-PNC1,sub-94621,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.8891549999999999,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.9379879999999999,0.0,71.0,0.2669952357724715,0.6932405443249998,0.02456437424,0.6551724842000001,0.0024442463179999985,0.43176126586999997,0.014204898669650629,sub-91262_ses-PNC1,sub-91262,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.67793,3.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.898769,0.0,71.0,1.2072520658080288,8.605877139099999,0.055866654960000005,2.181979857,0.05946649798000001,3.779766411,0.015099620668066143,sub-90785_ses-PNC1,sub-90785,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.8828360000000001,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.933516,0.0,71.0,0.2548829074288715,0.5681562969164998,0.04075746238,0.4668665751000001,0.0042734853900000015,0.28870967167999995,0.014510446450562747,sub-93723_ses-PNC1,sub-93723,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.872948,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.942471,0.0,71.0,0.2490845657928286,0.5573670629699999,0.01810411178,0.7290580774,0.0031067067799999976,0.23386814467000006,0.01950534225212337,sub-86076_ses-PNC1,sub-86076,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.884519,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.9449069999999999,0.0,71.0,0.2322684998472929,0.6893700887850001,0.01059239358,0.4795457411000001,0.0022233429486,0.2851656401,0.0336141761193453,sub-83531_ses-PNC1,sub-83531,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.907026,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.931592,1.0,71.0,0.28130781192687143,3.02525662895,0.01713523827,0.9720093145999998,0.011626525777,1.2630963897999998,0.01892397496307757,sub-128208_ses-PNC1,sub-128208,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.908483,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.9390850000000001,0.0,71.0,0.16588267539809712,0.387406899075,0.01157292351,0.5253266493,0.0014627855269999978,0.1575965104,0.022593702360300692,sub-127854_ses-PNC1,sub-127854,ses-PNC1,,,,,
