raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_num_bad_slices,raw_num_directions,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_num_bad_slices,t1_num_directions,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,file_name,subject_id,session_id,task_id,acq_id,space_id,rec_id,run_id
140.0,140.0,92.0,1.5,1.5,1.5,3010.0,0.793226,0.0,199.0,130.0,155.0,131.0,1.5,1.5,1.5,3010.0,0.853411,0.0,199.0,0.7920687668594648,3.9657814720599998,0.033205050980000005,2.28765901,0.007963595795,1.6340775966999999,0.017349185380889476,sub-3026_ses-1,sub-3026,ses-1,,,,,
140.0,140.0,92.0,1.5,1.5,1.5,3010.0,0.830902,0.0,199.0,130.0,155.0,131.0,1.5,1.5,1.5,3010.0,0.8778729999999999,0.0,199.0,0.6054801921257404,5.215222643664999,0.01666911133,1.526448517,0.005439701256999999,1.2082831268,0.02256432297262977,sub-3013_ses-1,sub-3013,ses-1,,,,,
140.0,140.0,92.0,1.5,1.5,1.5,3010.0,0.7064189999999999,0.0,199.0,130.0,155.0,131.0,1.5,1.5,1.5,3010.0,0.8421639999999999,0.0,199.0,0.8210965287794918,5.8817400417300005,0.027680972589999995,3.275640534,0.010117848405000001,1.7454039914,0.02074308533151764,sub-3030_ses-1,sub-3030,ses-1,,,,,
140.0,140.0,92.0,1.5,1.5,1.5,3010.0,0.8289549999999999,0.0,199.0,130.0,155.0,131.0,1.5,1.5,1.5,3010.0,0.877893,0.0,199.0,0.5916796917849126,1.8830958959118504,0.0066284765489999994,1.6721781269999998,0.001944299671,1.6980807059000005,0.0224473944653006,sub-3009_ses-1,sub-3009,ses-1,,,,,
140.0,140.0,92.0,1.5,1.5,1.5,3010.0,0.827782,0.0,199.0,130.0,155.0,131.0,1.5,1.5,1.5,3010.0,0.8736299999999999,0.0,199.0,0.6688484395856986,4.617668814245,0.03338942304,1.470378112,0.003628115868,1.6401379435,0.017501371542107583,sub-3005_ses-1,sub-3005,ses-1,,,,,
140.0,140.0,92.0,1.5,1.5,1.5,3010.0,0.815459,0.0,199.0,130.0,155.0,131.0,1.5,1.5,1.5,3010.0,0.8695700000000001,0.0,199.0,0.5280751463619826,1.4753097732499998,0.010714492759999998,1.014713462,0.004213394946000001,1.1650283958,0.0186535972928874,sub-3043_ses-1,sub-3043,ses-1,,,,,
140.0,140.0,92.0,1.5,1.5,1.5,3010.0,0.84285,0.0,199.0,130.0,155.0,131.0,1.5,1.5,1.5,3010.0,0.868099,0.0,199.0,0.6098044398010407,1.808114298127,0.009321155958000002,1.29690612,0.005427371245000001,1.6841146155000002,0.02275189599133261,sub-3044_ses-1,sub-3044,ses-1,,,,,
140.0,140.0,92.0,1.5,1.5,1.5,3010.0,0.8316969999999999,0.0,199.0,130.0,155.0,131.0,1.5,1.5,1.5,3010.0,0.9132600000000001,0.0,199.0,0.543436450723497,1.4584531100300002,0.01141300611,1.685501069,0.0021748784910000014,1.3761874255000002,0.01567940869990761,sub-3002_ses-1,sub-3002,ses-1,,,,,
140.0,140.0,92.0,1.5,1.5,1.5,3010.0,0.8363149999999999,0.0,199.0,130.0,155.0,131.0,1.5,1.5,1.5,3010.0,0.874757,0.0,199.0,0.4796068350647454,1.5729237867020005,0.02305755392,1.480494653,0.004328273294900001,1.2124944971,0.018956086618928482,sub-3037_ses-1,sub-3037,ses-1,,,,,
140.0,140.0,92.0,1.5,1.5,1.5,3010.0,0.832307,0.0,199.0,130.0,155.0,131.0,1.5,1.5,1.5,3010.0,0.8319129999999999,1.0,199.0,0.785452616129359,2.016985476425,0.009190539829,2.258952749,0.005349883112,1.7071088715,0.014150789585237654,sub-3014_ses-1,sub-3014,ses-1,,,,,
