"","subject","scheme","OtherPipeline_corrected_ndc","QSIPrep_corrected_ndc","OtherPipeline_fwhm","QSIPrep_fwhm","Raw"
"20","1040aead35caf42f50f5267d310d09470d0aab72855c7068a98947bf23149952","MultiShell 113",0.801492546706127,0.855975007552771,3.61169823041625,3.58858899527535,3.63118216092556
"21","11043e76fd66063d6537548373dd0dc2227147aa78c15fbd22b0d7ba8e1bb24f","MultiShell 113",0.81720188664034,0.862220423862956,3.83415561010755,3.72353648214547,3.86486025989333
"22","118a209f4b77badf10d0479efd5e65e3ef13d1c17b60766ad38bfe5a2336ed03","DTI 64",0.93299608105799,0.945232399487392,4.86076216594573,4.83502954704066,4.62654208261571
"23","1235175f0c087353e42380e0d336e6df16946151806b4314457b8c8a6d172b4a","DTI 64",0.928521038241864,0.940204711557664,4.90419161457408,4.84265719004418,4.57561742893286
"24","124c986477cc2b2c097b2d90f14d341126d3db42f271c6e29741a0ec2a054073","MultiShell 113",0.794673489740732,0.850498099874391,3.78110706582229,3.8702158756162,3.81339079810667
"25","129fc36aa39912565e9e2bb3b8d510603ca41897b4e3e0587932384ec08a150e","ABCD",0.729358479028267,0.832080297572973,5.30263472113573,4.19597727485634,4.45816827497571
"26","13d14c754de527b9d5f3ed1dfc4e632fc289a93bb329205173e29008e72f8930","MultiShell 113",0.792969069445907,0.845719120418365,3.74662938424186,3.92146901926761,3.74969493093111
"27","1681c104849865bec5f4f21a4e49dd58736d9e008a3111bd0855665675592d74","HCP-Lifespan",0.879474009853013,0.888907988550756,4.93975429528419,4.20456342254569,3.98458802423643
"28","1690ceff00b99150c9a70a753f8b831c6862c18dba18a1f7513b2ecfa5a7ba16","ABCD",0.677225713830482,0.702481615556011,4.38893037028188,3.78888842183992,3.97102771007
"29","1762118de51b9084e6c2f1c837fcfd6cdd3fe6f71720d13eea3593bda9101cd8","MultiShell 113",0.792776054293765,0.840269652250441,3.93289573500204,3.9437959797985,3.78203488645222
"30","189ac393093eb5ac96d5f66a3af6549f7e8f6b49d5771993a805cb14bd492498","DTI 64",0.889985794518938,0.927149899382827,5.30511102429849,4.95494989227879,4.91682031861714
"31","18e4bff79de516c3e19cc834aca5e697069ab9aeffefa5ca25d12d6c98a3aa64","HBN",0.341899840739289,0.382584724568201,4.12438594457385,4.1020423223289,4.0758057744
"32","192211e1398a9f6c3594d3674bf8012e78be2c4e31d4d737335046c8ddbcf431","MultiShell 113",0.778141377413558,0.844789218931221,3.51369622659255,3.67664083197039,3.64518769148333
"33","194584e209f3fc458052cfd96cf3005a87dc386e1d36409288f217853a7562f0","DTI 64",0.844425275994086,0.901998332668791,6.07875056030461,4.8060013232855,5.55134479952571
"34","194584e209f3fc458052cfd96cf3005a87dc386e1d36409288f217853a7562f0","MultiShell 113",0.79451886201599,0.856273614868958,3.854187922767,3.81722767969353,3.76313782820889
"35","19a4e0e98ae281f1abbd5fa9ee50e45dbc3655eacbecf275c0cedb5b00eab0e4","HCP-Lifespan",0.842541705867872,0.866071829920058,4.83892753392201,3.97446379714554,3.97155858871679
"36","1a2962f450960465512ba213e7a2eeafe2c339dc1db1f5353c0817aa7c5f4f28","DTI 64",0.916943710282208,0.926445449462701,5.1891492848336,4.91255973129223,4.81225825916143
"37","1a2962f450960465512ba213e7a2eeafe2c339dc1db1f5353c0817aa7c5f4f28","MultiShell 113",0.810017970351827,0.868368974068604,3.94052889582331,3.60606762353933,3.87670996117222
"38","1a86248add2253ee10f3c084a0f229b07aa75b1212cad4abfb9e379fb67108cb","MultiShell 113",0.796101776878813,0.849736566306875,3.81006574843782,3.85287847557101,3.91919446950667
"39","1abc58bb70581ccf279f485737ef2f73f23c29ef13c61cf4e3551d99d8ade740","ABCD",0.695535834638142,0.723229754316789,5.17950385916244,4.21003343718776,4.09619419554375
"40","1b11d6a258ed189cc6b502ceccdced11d5641ccdd132e7fac34673a9c29af7d5","ABCD",0.63061120858636,0.645128546293105,4.57903980871886,4.01854987828093,3.90415994004286
"41","1b172cdbdcc9c9756868cba691533f96df5960091bfbf86cc59c0ea4dadb0bb1","MultiShell 113",0.773577084081892,0.839120954333049,3.79671642204594,3.76847875099669,3.83788531568667
"42","1b6ac72fad50e9526edada10d48cc5636ccfe70e139cd3ad12e0a1bbf6b6305a","ABCD",0.765671055808402,0.845332086789697,4.83382529239108,4.05125244930463,4.29625998192714
"43","1c4688869901dac5a538de6d47911363dcc26ac2da9c54b89cadb718bc608180","ABCD",0.484028460143341,0.53688562761413,4.29543342369002,4.01542462612128,3.691065844475
"44","1d8a10a2cd4cf9c31a5a6e4197959a365f970fe69aaaf8b299bf1095018b46c9","ABCD",0.71478179709591,0.78469165142403,5.14458049514747,3.89692905081585,4.08267893166375
"45","1d97f5c9f59266021708031d1392349dc8fbf6973640ca3beea3435e8d5c207c","HBN",0.362277967640396,0.414227519620786,4.19447613234789,3.95082071148338,4.10813968376
"46","1df3454951e44b6401f67db8ebeee63f0087e9de70df0b80e3b4f1b1fed46832","MultiShell 113",0.794514196895685,0.834900132303856,3.75353608957546,3.81905052159907,3.77633675463444
"47","1e63c1ba9104d0e2233fb0251953260b7121e22c8774f733c5dca5605a77384d","MultiShell 113",0.831148712324583,0.866156584822737,3.565712350326,3.73385270036369,3.69006214421444
"48","1edfd7a938b147cb96f93d7321b781f620358d109f3bf1b11447ec2d8841976a","ABCD",0.718683829936967,0.734311742556236,5.04758403410726,3.75948595931051,4.44465334868
"49","1f816a3a07496f4b3219b5c1a56b0b44b969f8f73c6da18f06b82e5a886dd95f","ABCD",0.742387337904847,0.718904694262249,4.55249843490593,3.76143013602739,3.80133383176571
"50","2003dcb9f02efcefe84be97e8242646989671216611b74b4203623778b0b2797","HCP-Lifespan",0.886532699748619,0.884715137256045,4.98074953270088,4.41715681454492,4.12013527084714
"51","20a687e8e347f0b3682ccf0839559310bb46d2e6e9aef9aaf93ee77c977e276e","MultiShell 113",0.81206974821775,0.870641807865525,3.45133632890126,3.53673325668918,3.50801763867444
"52","20e227ba25bedb5f4589e4bb586f152459938d895e192d6b8b17b045ffe7589c","DTI 64",0.932511804455861,0.933188885779404,5.1479617302564,4.92932808698774,4.72488852529
"53","226885e203275daecb005d08f112adc6ffc0fb3354ef8ccdd7234cd3e8033876","ABCD",0.664946184455095,0.666579161484992,5.02744405098978,4.20933035653555,4.01097753721143
"54","22c7b4cae32dd9e197ede63c15c3143fe4e11d0b1d9dd3850d868bee0dd32b3f","HBN",0.341897578188962,0.394184728736879,4.70597588428903,4.45108372615696,4.61153377077
"55","22eb3ba3a9d5cb0bd56803f827b6028bf9f99b69731ecdcbf5a9568a0c660c39","MultiShell 113",0.785697338751955,0.851424664390083,3.48172244073746,3.60040361100312,3.62201822893333
"56","23015372eae86e469c04d6adc6637b782c364047906e867861af17baa051b519","HBN",0.373390743904139,0.436449564334957,4.13524617239346,4.56272694921644,4.11263834291
"57","23ba41ed2cdd4af47aee2805aadab2b7fac224391d7b5ed2394d6ad6bb1bc3d1","DTI 64",0.934353148007494,0.935998245951972,5.31539734498131,5.06398492558739,5.00221481574429
"58","24cde1912230617509c80257a35526fbf43d09be5d51c9c3fdb19b6d414aed1c","DTI 64",0.746821954020537,0.788582893640225,4.98522699968614,4.87716645418698,4.60044041133857
"59","24eaa4cf1929a1f31bda9bf84cb674678990b33c2e1f844318d20984ed0631ec","HCP-Lifespan",0.897459266500724,0.888233306722834,5.34009755365343,3.93713051795595,4.3007556816
"60","25e58dbdc18f71434348e8a6699278ea42c1dcd687330d9d616670ebbc201d50","MultiShell 113",0.785500631350375,0.846549534771718,3.88680044772515,3.83881081467541,3.78862912220444
"61","2653ab415bc220486c897e5d221c54dcee9306facc668b727b13dd5dc91c051d","DTI 64",0.934707097150799,0.928377043672066,6.0470695327123,5.19744068506247,5.65144693149286
"62","26dc44b5f298a5da00b1055da8e026f46572912712fd57fda74f804836f5185d","MultiShell 113",0.817416966270343,0.865283940778055,3.62488920893999,3.82895860893807,3.69178062324889
"63","26f8098201d72e7a0c13b4c6521836446f2ce8d6cd570a3da49d14679f47efc3","ABCD",0.607993758332813,0.606219425204804,4.81023973375568,4.48269564639731,3.84499530383143
"64","2728b694f8da10206f720020d68a82fc52a6742e054e24437c0a0c08961b2bb0","DTI 64",0.918793482554596,0.941019502210667,4.76455955987746,4.89966068327463,4.41771287236714
"65","272d81bb6cf493847cce225362046291461a4d84d4e26dfcd632e890874e70a8","ABCD",0.744711266416437,0.762488209891678,4.62931306946591,3.66761738362144,3.8804684485975
"66","275a9f45022411f5a0ee2a9e2523b0e5b847cf67ce93a394b22e7ea42e09bd80","HCP-Lifespan",0.884659879925528,0.885621459109012,5.1108479719938,4.26532967596354,4.26305427710571
"67","276d3d4db52676ff7bd0712dbbe9033ea5f9d43926d09103d35b6266c429729c","DTI 64",0.905866744180719,0.929236758528144,5.29305246569835,4.99389516376081,4.96640464487571
"68","27b00cba396eac7854e9aaa01290b0ba45a1d548938b67716656e11545d48f2b","MultiShell 113",0.808797046331523,0.852922957048423,3.78691505282978,3.94981435088038,3.96080222176778
"69","295d350d0e9fd4d0b1c0397ab95027df577ee0bca6c9b329133741f7f851d8d2","MultiShell 113",0.794671607649205,0.854594604759693,3.65741505114472,3.81932402404762,3.72266275499
"70","298eb2d9ac410bb479262dbe8835923607623df9f2e4ae858aa5ccbdae580e17","DTI 64",0.924981116044655,0.946179413004367,4.70194696090517,4.92188019593889,4.47314226708429
"71","299deba5f677ff6f456a66a2a1473abf95a3da01e473ed834ec60cc47924fccd","ABCD",0.744704441056274,0.826272176106313,5.46190351006107,4.59583436395456,4.54518379052571
"72","29dae7ecabcf00bcaae3ec1e2ccae41a86edaab856c480fb2010896102150ebb","HBN",0.358335286813768,0.411933023866907,4.20252929540472,4.77002113609425,4.16138142647
"73","2a08126f49868b32e5f5050a5b1d9828285c415ab0793c6dd8f5ed83f137a596","HBN",0.339544304679316,0.350648847484367,4.27438953929588,4.0593749416848,4.25047881968
"74","2a099d9079cc9ed3eb2627325308aba92700268113b4b5415658b9b448748be9","MultiShell 113",0.724668874260502,0.796137828481726,4.17403464132915,4.27958317007336,4.09709123222222
"75","2a21b5afd0f29bac3a3607fdc2671c638b0bb80b71574bc208a4cc18670b85de","ABCD",0.664246699944571,0.685520429308061,4.50274816804219,3.77930766649173,3.74541658690429
"76","2ae74b422f94f5bb4593daa1ec970da305f91b150d1df0474a9240b8d30b2a47","DTI 64",0.930870210792184,0.939520689703943,5.18835892454664,4.93466864541567,4.79661825892857
"77","2af3e0298514b842431fea6f74b69ac89dfaadd3881b96b61d16a70078141821","ABCD",0.660540868897788,0.686505651156666,4.68899125534864,3.7992244252186,3.96684526729
"78","2b8a384c5f75d714eb8443b7ea090ec297f0e830f9a586b76f3e9994401923a3","ABCD",0.380620544378218,0.413120813331744,5.13520016707622,4.20220345156051,4.258021949095
"79","2bc2ed657e40c08a1b31f4473f0916ebe9a7af2a61c08210013f961cc7005b2f","DTI 64",0.903513280078453,0.940805900140908,4.79710422348759,4.75138058640243,4.49019385436
"80","2beb5d5327dbb3dae138dd03282f4330421570cca3cf4d7395b347a73add1903","ABCD",0.661248322567578,0.683696359261445,4.7239744199407,3.9437176614505,3.85931433717286
"81","2c13b3cbd482725b46ee9ebed72ffc7a78586d8e0e13cb893768e851b911c77a","MultiShell 113",0.793737380390272,0.838272416207665,3.42546408235026,3.65465739488455,3.45723172053778
"82","2c3e90ec18a005257f2e7d5feb6bd0dd3c386e1a8933018cbe2e2486ba255c62","ABCD",0.76171119342461,0.817233733631342,5.15866445488714,4.67477776397535,4.57839281901571
"83","2d82d9825a4b817733d22fd1039d079392891796a40afb43f7ac64c9b87fb13e","HCP-Lifespan",0.866312596312459,0.860692076630839,4.94021466508425,4.26083729050019,4.02332392386321
"84","307b43fee7de586f581e69cf494feed7eb5e3299b3a9694a8eae45368386ed33","DTI 64",0.838012182496575,0.910763787497816,4.93936955649743,4.8828322963778,4.48492943221429
"85","307b43fee7de586f581e69cf494feed7eb5e3299b3a9694a8eae45368386ed33","MultiShell 113",0.777589757036644,0.842415891984859,3.58823840687931,3.86850655972115,3.62060895354111
"86","32539e090c916d070ab9860f7721c546d5d204c210704293a6bdfbee7c80f5ff","HBN",0.355774504629044,0.377650770119185,4.37670329892971,4.74773319479218,4.37397989185
"87","32ea05228423f71921610b9cef23e0b19f44d0c51dd1ffb467d08fa6881dd060","DTI 64",0.896835069432647,0.924144186087485,4.94495278314503,4.97755408917067,4.56901894468
"88","32ea05228423f71921610b9cef23e0b19f44d0c51dd1ffb467d08fa6881dd060","MultiShell 113",0.763573140429925,0.825529090210093,3.42880382249971,3.75209099458875,3.54532837954333
"89","33178240c8bea8b18b5a2eeb85f4748237442b72f6072dbf199a41304c689cc4","MultiShell 113",0.800200292343123,0.847019929609235,3.72063032195004,3.91277705480608,3.78293610161556
"90","334032c30c1633def71279944063150943c8288eb0c78f3dc895e550c87e7d54","MultiShell 113",0.792290530245339,0.840651881095747,3.85590520509193,3.8459652419381,3.80759811487889
"91","34748e9eee29912edecdd24e3359fcade856cfd0d8958b76c0dcc1e3e1531c6b","HCP-Lifespan",0.87704396054593,0.886885205902191,4.64749230879011,4.33846217246028,3.86411649089964
"92","34c763009fd8176740914cb20f061b4d9035179732a2e947c3b489bfe0d50255","MultiShell 113",0.79942513234209,0.843669857168197,3.79063379139138,3.87483994486018,3.80345638611778
"93","362dbd14b53f2299fde6d05b918e736e5155216f641dd1a23ea864a0178625df","MultiShell 113",0.814671779458989,0.866560312255036,3.54795274850722,3.65984036948121,3.57575617121333
"94","37a7f1e38e1ba67d14b7917097d937942771b3029a04c2fdc6821bcfe73f6ee1","ABCD",0.738127028478085,0.816711803077084,5.68271226883237,4.71059096125479,4.64185919811857
"95","3904c880a100e2c3ad5fff66bdb602e8b0dc4fe71bd1a15bd0f57c7d8a1e5164","MultiShell 113",0.725920740423328,0.829700574671142,3.65370784483468,3.78299534008195,3.59608473771667
"96","398a102455084ad42ce2c3b05d2db41ac44c9f62c4d3eba256275547a65ff4f5","ABCD",0.685562333585298,0.800960187140944,5.81587372101214,4.49591341098951,4.85053919893286
"97","39f7ede5b352f33e0d1773b589ffcd7be75da6270973be5b00da078051ccb32d","ABCD",0.754378114406128,0.76148629693169,4.54481634152947,3.85374313739018,3.90902955714375
"98","3a27222b01438a0ab5a7da27e4c7a692de52f40f3cbe27728b0fddc1462fa2c1","DTI 64",0.936136694684067,0.944531222459221,5.18357676175776,4.94385856505745,4.83873511750286
"99","3b5590a737b7e43267168d220371c7c1dd4a59677f472e893d54563a4f9cb9c7","HBN",0.375285956552503,0.419122714971762,3.87558150623168,3.92982601164564,3.86042368568
"100","3c423374c825cdb521adf0186f66a2600d00920655c39b76411cfbc0abad815d","DTI 64",0.93109152712673,0.93745428615755,5.06362876886337,4.91590097102192,4.66895270453714
"101","3c50042831af77ca14b3b477b1725b8f05f8d0aa2086e9d62bd8da0a8e0458b6","ABCD",0.567661172615078,0.639832294055044,4.55649640700844,3.85572323313911,4.03140880405571
"102","3e1b423051a2eaa701f4f9d502b4abcc283649e478348a3b621fd10922ca3a9c","MultiShell 113",0.801884306850522,0.852709238138196,3.72801107653124,3.5931617920056,3.68491675778556
"103","40ebf6bdcede14f4a6afaf3630cfa9838646b6b3e413aa3813c8b29c3911de1c","HCP-Lifespan",0.845288904756244,0.843887084756693,4.97092612303502,4.50654926469421,4.09528325241464
"104","40faebadf840f31a0dadbeff0a70aecd7777d14e336bf30d532326bc9db397d9","DTI 64",0.924904349323456,0.938946107421535,5.44698931898552,4.91699732791268,5.0781603682
"105","41e2c514f4edb477dfd631295132fd9007e2f967e0d111d0a71ca3f01eb91e48","MultiShell 113",0.729629811211869,0.785801859444053,4.12498165381294,4.31357945501904,3.98044970210444
"106","437c6c32a3c702ee2f728b77987611237fef2df8bc8ecc776dbdc76ed6c1ddaf","ABCD",0.69612432482035,0.727200292973839,5.11700913629481,4.13790132968207,4.27895697914714
"107","438d45187e9ec4754b7e37ef9d4faf3fb4c175cd67e47dbceba44914a77ea42d","ABCD",0.685889869976576,0.680190067661381,4.29712820130804,4.07351478194533,3.66463021896286
"108","43f7b482c7e3750fbbedf0529cc1c5babf2b9ff5a6833d115f6821a91014306c","DTI 64",0.930104155096715,0.939502273751682,5.55473828017487,4.97588296919091,5.13938765241857
"109","43fc6b77c9704191ecfae7f201a0f04fa98de2635b30087f43bcabdca2f06c91","DTI 64",0.8756280619939,0.920319273472866,5.00293777560072,4.96748066564965,4.69378223208571
"110","44c6cd3c6ef8263e588d9b06f44ee58227e088cf59eebaf36bb6fff42d9b96bd","ABCD",0.771199462383253,0.762430127716834,4.24693078052678,3.87450815670237,3.645826937995
"111","45cb545a703861e2dac07a593eb84711f73641a1eab967ef3b312bba1a968b0b","DTI 64",0.915086874401521,0.932927599641591,5.28164441697952,5.30579276723941,4.95596506426857
"112","465a7bbae8219d3c63780ab5379512ee14aae7ed19d4d0a5d5b0dfe8d47d3a65","ABCD",0.753675283018307,0.761118536325801,5.00297385502593,4.20108877232982,3.967972660525
"113","4771fb9705cc91228b468e6d8091a7e9f7635fdf6cb7e770663abe7a45087619","MultiShell 113",0.814094707478715,0.862929078211477,3.53301473034877,3.69183294293032,3.56764199846222
"114","4844037316900c3f1c0556fa8348c5c7b211174156cfebde83c1c6688e1c37cd","DTI 64",0.934189655529474,0.944486178651934,5.26336052739985,5.10425513962015,4.89546188326286
"115","48bc66b76df2ddacbc62e51d10bd27293133f4ccfc2401149d6c7de167bba0d9","ABCD",0.723093453040789,0.842282680654573,5.56211490636718,4.47858786072358,4.67932812110857
"116","4911e0b6298700b5a0779499a3eee84778df02483020d121cf8fba3c2fc28a81","ABCD",0.57769464316596,0.612658712565983,4.68139092824877,3.89248696315606,3.91632503823143
"117","4948faf10af1c34e421f3daabffc3b5eea64959ee48ea4e5bdd3cb4ee76a5c6a","ABCD",0.687787944519733,0.804764932219633,5.98505512987267,4.65570189506682,4.91081691991
"118","498fc36342f4c68f6660c076aca393a841ed779ed03185cc2db1a5bc3dc2a676","MultiShell 113",0.729055154975959,0.784945622833731,3.51356665276518,3.65087528868937,3.61147969726889
"119","49c5243f645ed727f9a5fa7dc1d0155e58aa9e7e27619a09d508de5d175095ef","HCP-Lifespan",0.875919826501287,0.883771202015344,4.99802955747178,4.37723343396846,4.150325902215
"120","4a0cc2374ed0199a2cb68fc4dbcb39ee538771bb048b5062a52bef38db8f53d4","MultiShell 113",0.77318024011163,0.843067394140722,3.85357710190624,3.85599578588465,3.86751716480444
"121","4b49899eb7f10c7cc500b68cc61ff47aaed6c7ebf34e8762456a5da13a80db3f","HCP-Lifespan",0.870376332312217,0.868730976859103,5.18867961326365,3.99329023638716,4.1538349501475
"122","4b586a4fc91171790c08aa0539b38aac89847d992843fd60e944ab96d95da9d3","ABCD",0.724176925670302,0.834357754613388,5.33634634521656,4.16403768880985,4.39096757790714
"123","4b7bf65b56ff33cab6b39384558e2253c62dc74cdb53a7a65a76515e733796da","ABCD",0.741089723672411,0.752818271995763,4.68222582272916,4.09798222672421,3.970828568005
"124","4b93ac9c186e7301de9d1b31dc18f37079a3dcea8266b1019b255809b83b6ddc","MultiShell 113",0.751657013122812,0.801302598990427,4.16142589684702,4.21751261071865,4.08212995092
"125","4bd3bd029555ef40d73e38b15c958867cbba0d35415b800317559c6a18ce74e0","HCP-Lifespan",0.881737792541849,0.888451896249058,5.10828772656539,4.55890077988488,4.22921923083286
"126","4cf18493e13e19ce59ba60e8e35e71e92d9f5af9a5259582fe719f5a06a3d35c","DTI 64",0.921139784952822,0.928652784562077,4.94173198660756,5.23739409060944,4.65726010289714
"127","4d63b71b454d3ce4153fbfbe98291a86c9cacd89127f6097c16ee0fc06ba3bd4","HCP-Lifespan",0.879193774342746,0.875499695797858,4.96774885714767,4.3006420180003,3.96213740550107
"128","4d7c1de7d4b25bcae0412cb9de4299df7767252ee7157bdb39cd6636f1dcb3c5","DTI 64",0.817756363844906,0.912254608132704,4.53754023090801,4.78426546372127,4.18278868150143
"129","4f3af2aeeaeef41383010a757be6b1f7e731ae8095020c95edf9f3f2a2f4ec43","MultiShell 113",0.772664179317446,0.843014608763079,3.68353524154823,3.82620302781417,3.68351803586111
"130","50357da6b8b6270984c6cb1a7533d87325edb82ee552cf33edbc56cab40888e8","DTI 64",0.921027255795064,0.925205828800252,5.35931341280717,5.40701758082561,5.00252307722
"131","50fcee93406232aafeb65ba8ac6bc9fe1b7be2908c0e3e6db659f15753928d0e","HCP-Lifespan",0.888892674850487,0.89294864117616,4.67937946087637,3.91713336897848,3.97917150242607
"132","50fdaf89022bb3440c113fdf37fec9179e2b7f8c5e2e743db755e8406815904e","ABCD",0.759877057914067,0.84656049354973,4.95971410327727,3.99662426530499,4.35359585717143
"133","511b26278a9735af4c475100714a6bb2b40b7eebe22b1c5248ec926334a66ad4","ABCD",0.681522840097508,0.67514265548943,4.48838684885476,3.7934749176541,3.70831558342143
"134","514377b0f655f4ce58c925eb1fc738eeef3861e0e23a2499e057ecb1f7125c04","DTI 64",0.92407512226847,0.933825058400656,5.4312850421242,4.94878050318726,5.13599945269
"135","51b561e7e910fa86a33ecaca4cc3ccd377deced5e36bb346e07f04dde28d91b0","ABCD",0.716891026655388,0.844233296204195,5.40924468841856,4.21328927213745,4.54987025682
"136","51e6741d9f82b5198cdabaffaabd452e99e366eb42934a11f0ffba524dc3723c","DTI 64",0.907945115992529,0.942718851080057,5.21515442699008,5.16958760352097,4.84393418528857
"137","54ab4423eccf8cc6fd88ee5b0f8eb153ef8ccda373b0b0b40147cb2c09bec8cd","ABCD",0.748566988278401,0.825779463193879,5.64914227929181,4.62652283549076,4.65902802089857
"138","551d2572ce31fbc078db7e51d7ef98e2606751baadd707a34a897c9bb085d459","DTI 64",0.905315326088173,0.91162269121574,4.99667645370365,4.94481786481389,4.57535349963286
"139","5571e848fdd3f92b888dc66844531bd1e632fad4d2fc6d849449234e43c3bd58","ABCD",0.669307708063594,0.751788157691692,5.96177783520216,4.9748271229202,4.84077946590571
"140","5701afc5f3041b1ebcbd66fb98cf39926c4cecfa37d43be121f8d553bf25fd56","ABCD",0.620366993993551,0.630070819107975,4.548032777635,3.8658277186733,3.71839574252
"141","57fc525ea495b4efe25a2c08f4e51d3dc1bd481745e0dc77e6d81a345b85812d","ABCD",0.711058164875481,0.814687711286055,5.66172047539329,4.35903860843097,4.50016375383286
"142","58c95953f66db37fa68e2230967a1619ee66cbf218b5ed984fe5e658ec23e8ca","ABCD",0.710036114304621,0.80599582011767,5.16117205065959,4.32214292818622,4.48513367849143
"143","58ea97291436e77297623a621c51e2fa4ce57099b819db343777680da6adef66","HBN",0.36124852826955,0.40005090637899,4.24803294964464,4.84148343385389,4.21246534151
"144","5a356fc5a3cbee08a5e767bf0e15b73927004ac828d2feab40ec00f1163be4b6","ABCD",0.640514433951062,0.68181608938849,4.60059145537969,3.92476412506927,3.90925642568
"145","5aaf90a437a51450858421cc13761d30b17eb6163b5e66ab45f3ae952ae200b7","DTI 64",0.894974783091969,0.897724322255677,5.33514405365447,5.07803791657535,4.96899064253857
"146","5b25906ad927b68d19ac46ac17ec472d57869ab76cf42e5a78894b7a3114bf35","MultiShell 113",0.786070142270912,0.849501316981327,3.83593803093974,3.81675969509286,3.82072638094222
"147","5b451cfe82e1ac78afa04d3a1dde8338b6e5589f7342ea2bbf81f3e536f2da66","HBN",0.365250230926813,0.41544705201895,4.40399477342925,4.37591812905542,4.31747703685
"148","5b68c3f8334f94f68f6d7d43962ca638a69bc274e15b5ec2a8df17471fe8a423","ABCD",0.698299965879063,0.839401857153883,6.14778396029033,4.44518847780549,4.88007443178714
"149","5c0d6af631aa71b42fab6891c6e1f493d3691e6d83dcf40a2c8f4769430c015a","DTI 64",0.913968754147022,0.924878125501906,4.85180469589859,4.91433370045975,4.52993411530286
"150","5cb065fdf5eb4142b46ec4bdc6c72d5b0d43a63a1ce6ce6cc1ba35b84b7c8d19","DTI 64",0.929629338703587,0.924380354023448,5.13843347112865,5.14808239369243,4.70424534012714
